30.3395016	-97.70065304
30.20392416	-97.76574474
30.26896562	-97.74247831
30.20719838	-97.81539701
30.27085162	-97.74176228
30.24393779	-97.7643387
30.37694541	-97.67558918
30.35790326	-97.68750279
30.23238079	-97.72041405
30.21068436	-97.78709172
30.35296981	-97.75793052
30.26681904	-97.73467173
30.25759678	-97.72909999
30.3064603	-97.72981954
30.26962764	-97.74843013
30.29557475	-97.74708864
30.26863799	-97.73756952
30.22975017	-97.73102275
30.26329981	-97.73337554
30.26085944	-97.7585309
30.28172985	-97.74192973
30.26863799	-97.73756952
30.23359347	-97.74043405
30.40784843	-97.67822767
30.37615879	-97.67399625
30.42701405	-97.68959506
30.26620849	-97.74350283
30.26769906	-97.73792429
30.2341129	-97.72281244
30.19819205	-97.76366489
30.25975735	-97.74928051
30.2323144	-97.73689562
30.25120639	-97.76513689
30.36848916	-97.74313825
30.22963221	-97.78852736
30.34958814	-97.74378849
30.30999025	-97.70884091
30.26487655	-97.742512
30.26953098	-97.74078696
30.20556127	-97.71659555
30.41323033	-97.69058871
30.25851771	-97.72867279
30.19398417	-97.74469164
30.22340846	-97.76360525
30.43416457	-97.67001514
30.33485148	-97.73982748
30.21575444	-97.75253191
30.24857923	-97.75251626
30.3475491	-97.70319548
30.21915602	-97.68527668
30.21660278	-97.74400947
30.3298417	-97.70585322
30.24983904	-97.73877182
30.31100941	-97.73931757
30.24023881	-97.7270435
30.21279904	-97.75286421
30.26687529	-97.74587715
30.27001186	-97.71708563
30.24251243	-97.7171496
30.48168821	-97.76710876
30.40784843	-97.67822767
30.29813309	-97.74847805
30.23875891	-97.75352625
30.27202629	-97.69140593
30.29027858	-97.67005238
30.27153528	-97.75397168
30.40927321	-97.68235485
30.44384767	-97.74239832
30.39576164	-97.64749592
30.3940755	-97.74599157
30.16791156	-97.62481825
30.44338439	-97.77580097
30.27028842	-97.75460703
30.15853664	-97.77663511
30.27559839	-97.73102579
30.47599209	-97.76462496
30.36313807	-97.69702646
30.44025904	-97.66933249
30.28771804	-97.74155662
30.31206778	-97.71534628
30.22628696	-97.73682328
30.29813309	-97.74847805
30.3366575	-97.71205357
30.22975017	-97.73102275
30.23652872	-97.68627638
30.23405463	-97.86483587
30.28656661	-97.67513675
30.19089267	-97.771622
30.29475701	-97.71938777
30.26768264	-97.74146079
30.24330258	-97.72271606
30.26323586	-97.72414146
30.30573365	-97.74922857
30.33295017	-97.70453834
30.16703116	-97.78499121
30.23238079	-97.72041405
30.30303569	-97.65715139
30.23595863	-97.72849885
30.37855904	-97.68019831
30.22492937	-97.70344663
30.35080947	-97.70916052
30.40390959	-97.74784403
30.3045501	-97.68131692
30.22565569	-97.72430155
30.26073106	-97.72296401
30.34034074	-97.59031872
30.22808212	-97.80190519
30.26532309	-97.7823112
30.27055637	-97.73329735
30.37712081	-97.6764884
30.28630752	-97.66941403
30.25106283	-97.73212105
30.17967225	-97.74690478
30.35028001	-97.71851741
30.28068725	-97.73811379
FFFFFFFFFFF	FFFFFFFFFFFF
30.26656888	-97.73386417
30.26747682	-97.74447639
30.4301452	-97.78123675
30.26656888	-97.73386417
30.28371834	-97.76515603
30.35698607	-97.69705507
30.37766887	-97.70899108
30.35335032	-97.70564414
30.35839135	-97.6950408
30.25603536	-97.70168061
30.28007257	-97.70511957
30.26508455	-97.73255121
30.28373639	-97.74078254
30.24211056	-97.75962949
30.26829479	-97.74004387
30.22703376	-97.70574256
30.19128964	-97.73116266
30.28536775	-97.74651914
30.29475701	-97.71938777
30.25298738	-97.71278851
30.32350086	-97.72383698
30.28037089	-97.73431008
30.30646029	-97.68005672
30.3897923	-97.74431086
30.27028842	-97.75460703
30.23405463	-97.86483587
30.3475343	-97.72807039
30.27082348	-97.73792584
30.37117159	-97.69246447
30.26011129	-97.7302171
30.18592646	-97.81631224
30.26896562	-97.74247831
30.32961439	-97.70134135
30.26740172	-97.73682331
30.35340983	-97.7531396
30.21206764	-97.79068425
30.26379398	-97.73482286
30.36212614	-97.63854329
30.40799962	-97.64953484
30.32594189	-97.72634218
30.19709607	-97.78782978
30.26431941	-97.74420303
30.19315198	-97.74461263
30.25408392	-97.73651931
30.26602454	-97.73211399
30.3152824	-97.66357679
30.30484886	-97.71592248
30.47106155	-97.79022767
30.21135339	-97.83192291
30.30262867	-97.66097584
30.2829099	-97.701718
30.2829099	-97.701718
30.25120639	-97.76513689
30.37673673	-97.6893144
30.25377008	-97.73623312
30.19199735	-97.69839401
30.31346102	-97.73760326
30.38700156	-97.64854574
30.26033188	-97.7278096
30.33257841	-97.70371141
30.19702592	-97.77712999
30.24711765	-97.8829921
30.30102343	-97.68514133
30.22492937	-97.70344663
30.28209702	-97.74322232
30.28793535	-97.74468827
30.29120021	-97.6974701
30.27057407	-97.74449473
30.26584242	-97.73859522
30.39827779	-97.70444186
30.22565569	-97.72430155
30.27186722	-97.73189002
30.34825463	-97.7357854
30.22745636	-97.72777483
30.19747653	-97.76542533
30.35842551	-97.6885541
30.32884662	-97.69382907
30.31850158	-97.70221511
30.18268051	-97.75464674
30.25243006	-97.73552468
30.22923559	-97.77414278
30.32903752	-97.69041232
30.1838971	-97.79266017
30.45038338	-97.78531328
30.27648406	-97.68857775
30.28381229	-97.72216869
30.22302173	-97.74712478
30.19499404	-97.73778776
30.27026636	-97.74342249
30.24063396	-97.7364787
30.27332907	-97.68869587
30.26809258	-97.74663983
30.41582475	-97.7793279
30.16140235	-97.73172682
30.23595863	-97.72849885
30.38477172	-97.69284067
30.44072398	-97.76226704
30.3260513	-97.69231397
30.26656785	-97.74481762
30.27180239	-97.74144841
30.2895752	-97.74921748
30.17245517	-97.79956075
30.25080717	-97.80674873
30.25408392	-97.73651931
30.26066385	-97.69871882
30.2690229	-97.74626636
30.27686098	-97.70033651
30.29497956	-97.71978109
30.2747746	-97.73176731
30.35749486	-97.70589913
30.3608277	-97.69341373
30.28472449	-97.65982992
30.30102343	-97.68514133
30.21515676	-97.76878077
30.2935999	-97.67781769
30.33741831	-97.75705516
30.27789543	-97.74299599
30.36486901	-97.69600225
30.20683331	-97.72907521
30.1828781	-97.68763533
30.21542756	-97.79771152
30.19819205	-97.76366489
30.41997456	-97.70358989
30.23126533	-97.79196201
30.19667758	-97.74868168
30.26871554	-97.74520996
30.26592847	-97.74625106
30.27205948	-97.73865943
30.38508331	-97.71259615
30.36111641	-97.69809029
30.25396103	-97.72154399
30.26091376	-97.71372346
30.22348986	-97.74769815
30.27538182	-97.71620493
30.27936686	-97.68287391
30.26056656	-97.73462458
30.26440279	-97.73053546
30.19187156	-97.78428854
30.26426835	-97.73529486
30.32078038	-97.69586313
30.19301239	-97.77887935
30.22618423	-97.7696788
30.26440279	-97.73053546
30.31834439	-97.70688909
30.25450983	-97.86562765
30.25942777	-97.7282522
30.39915723	-97.67305093
30.26923399	-97.73970178
30.26892592	-97.73861374
30.33485148	-97.73982748
30.26647411	-97.73719362
30.27501624	-97.7522848
30.30057238	-97.73567731
30.33315432	-97.69225586
30.26560913	-97.69551678
30.46141063	-97.793562
30.3759987	-97.63171936
30.28778325	-97.77381375
30.28906167	-97.72306302
30.29605459	-97.73885108
30.36676562	-97.68486812
30.2224766	-97.76417794
30.18316575	-97.74530121
30.2660638	-97.72052585
30.24015742	-97.75577906
30.35034665	-97.72949759
30.41433649	-97.66337527
30.27088277	-97.74916016
30.26675527	-97.74184373
30.33030272	-97.69548867
30.22799998	-97.70149752
30.35800286	-97.69915536
30.23534327	-97.69680908
30.32270389	-97.70609197
30.16710503	-97.78856592
30.19169454	-97.74775437
30.31015634	-97.7113121
30.21197743	-97.71254253
30.27022719	-97.73578089
30.26643591	-97.74074017
30.26969963	-97.71903643
30.26653372	-97.74844009
30.26563526	-97.73420932
30.26012605	-97.7095025
30.33342657	-97.69893859
30.41070248	-97.69552259
30.200992	-97.86688383
30.4638896	-97.81062854
30.39233877	-97.70829039
30.33222141	-97.68662811
30.41920084	-97.76438026
30.46215553	-97.81602358
30.31315532	-97.6834104
30.29198405	-97.74116
30.3940755	-97.74599157
30.36730477	-97.71312684
30.41997456	-97.70358989
30.30595268	-97.70749578
30.2925928	-97.76099945
30.36840163	-97.68444574
30.3861189	-97.69575732
30.24857826	-97.74878453
30.23806151	-97.74526811
30.21259711	-97.8277329
30.30406528	-97.73730444
30.2654247	-97.73033998
30.24997438	-97.8866925
30.20582068	-97.76994056
30.20846966	-97.78152949
30.22964962	-97.76021493
30.33257841	-97.70371141
30.30910424	-97.70976208
30.25744687	-97.73770564
30.34834815	-97.71253502
30.26739402	-97.74038174
30.26989751	-97.70638835
30.35080947	-97.70916052
30.2662249	-97.74731088
30.17245517	-97.79956075
30.2639532	-97.72614351
30.26338767	-97.72754653
30.22702364	-97.70793137
30.27118793	-97.75024516
30.28978398	-97.70256692
30.19398417	-97.74469164
30.31420756	-97.71992918
30.24840952	-97.76995356
30.27853027	-97.74514963
30.24922424	-97.76147684
30.26989535	-97.73827082
30.39452299	-97.84551488
30.37197865	-97.71560086
30.26122896	-97.73677387
30.274025	-97.69016612
30.1935725	-97.76782765
30.35656929	-97.70126864
30.26068503	-97.72881075
30.38384189	-97.70032435
30.16338164	-97.79163595
30.24436485	-97.7220728
30.32485231	-97.6731657
30.42240445	-97.75530094
30.2825707	-97.7039519
30.26994412	-97.74953066
30.3911626	-97.72181542
30.40107894	-97.64937213
30.291051	-97.72715781
30.42835968	-97.68123002
30.27142836	-97.7400896
30.26189026	-97.72938022
30.30595268	-97.70749578
30.32392775	-97.69363708
30.28573235	-97.66595968
30.40802586	-97.67524001
30.26213687	-97.75804693
30.26213687	-97.75804693
FFFFFFFFFFF	FFFFFFFFFFFF
